Time (s),Displacement (m)
7.747747747747748,-0.003885566613821914
7.757757757757758,-0.00667786493250145
7.767767767767768,-0.003271871974424423
7.777777777777778,-0.0005342177460435591
7.787787787787788,0.0015777439774471188
7.797797797797798,0.004650965825631371
7.807807807807808,0.005298952369936476
7.817817817817818,0.003597867126864097
7.827827827827828,0.00809398226369706
7.837837837837838,0.009319513294300865
7.847847847847848,0.00965437022319618
7.857857857857858,0.010789744276616293
7.867867867867868,0.010045386977477231
7.877877877877878,0.008713945234670093
7.887887887887888,0.006767775518855561
7.897897897897898,0.002430933252778083
7.907907907907908,0.0052371657213141545
7.917917917917918,0.0032551609847135347
7.927927927927928,0.0017440815925574833
7.937937937937938,-0.0030261443703541242
7.947947947947948,-0.004276177810899122
7.957957957957958,-0.0015519724343643192
7.967967967967968,-0.00512373357978982
7.977977977977978,-0.004856199499544598
7.987987987987988,-0.007080330503429163
7.997997997997998,-0.00770394332248538
8.008008008008009,-0.006199495525358079
8.018018018018019,-0.009096945153825368
8.028028028028029,-0.0075406203950004564
8.038038038038039,-0.008020400076074324
8.048048048048049,-0.007050588397659015
8.058058058058059,-0.005647032136666973
8.068068068068069,-0.0032406319620852365
8.078078078078079,-0.003162715689563042
8.088088088088089,0.0018619117155396544
8.098098098098099,-0.0008697592845143391
8.108108108108109,0.0020656707642162982
8.118118118118119,0.0029707306822833813
8.128128128128129,0.00799048762123444
8.138138138138139,0.006523264360898248
8.148148148148149,0.008975322708659533
8.158158158158159,0.004440766052316927
8.168168168168169,0.008147354381155391
8.178178178178179,0.009289368525460539
8.188188188188189,0.007273546740839465
8.198198198198199,0.008559166442071092
8.208208208208209,0.004462527136744919
8.218218218218219,0.0071734109649037895
8.228228228228229,0.007645975395944988
8.238238238238239,0.0009051084350612934
8.248248248248249,-0.0007311918272599347
8.258258258258259,0.0016009838736549221
8.268268268268269,0.0004514037251246608
8.278278278278279,-0.005036501434193076
8.288288288288289,-0.005945181391104146
8.298298298298299,-0.006570413310427041
8.308308308308309,-0.009351593008309017
8.318318318318319,-0.008885524774658447
8.328328328328329,-0.009158529380792972
8.338338338338339,-0.008502569895107458
8.348348348348349,-0.0065773388407450875
8.358358358358359,-0.005325262955966088
8.368368368368369,-0.0017535987546465014
8.378378378378379,-0.005726555841780974
8.388388388388389,-0.0004970229156138683
8.398398398398399,-0.0015414471874860658
8.408408408408409,0.00017331763493621654
8.418418418418419,0.002985714302064643
8.428428428428429,0.0006784892041279064
8.438438438438439,0.004850004403339142
8.448448448448449,0.0054075419234915515
8.458458458458459,0.006839196575133247
8.468468468468469,0.006973145032720429
8.478478478478479,0.01158718091994541
8.488488488488489,0.005414985615271128
8.498498498498499,0.005376052908987213
8.508508508508509,0.00468521030215639
8.518518518518519,0.004082026232653452
8.528528528528529,0.002978973062660795
8.538538538538539,0.0055307951091441414
8.548548548548549,0.004776128099000808
8.558558558558559,-0.0004912959088221
8.568568568568569,-0.002315058126620586
8.578578578578579,-0.0009718110546388564
8.588588588588589,-0.004197121689113115
8.598598598598599,-0.002872401358713579
8.608608608608609,-0.004605019911657539
8.618618618618619,-0.008708628371691266
8.62862862862863,-0.0030172138328197003
8.63863863863864,-0.002708896215182274
8.64864864864865,-0.007462469900632045
8.65865865865866,-0.006700898451432811
8.66866866866867,-0.004809093917082856
8.67867867867868,-0.003957498398687223
8.68868868868869,-0.002376857287716718
8.6986986986987,0.0013984627084891
8.70870870870871,-0.0018080725111786118
8.71871871871872,-0.001834461133180605
8.72872872872873,-0.0017804310444388231
8.73873873873874,0.0006838020934029335
8.74874874874875,0.003152182064932252
8.75875875875876,0.00774371747096407
8.76876876876877,0.0038827792220783985
8.77877877877878,0.005927216795341351
8.78878878878879,0.00578593653519064
8.7987987987988,0.008300493930287704
8.80880880880881,0.010845974384773497
8.81881881881882,0.004369373616057635
8.82882882882883,0.003878026100477599
8.83883883883884,0.006182359200011439
8.84884884884885,0.004538148434040458
8.85885885885886,0.005829145248702474
8.86886886886887,0.002188262168267888
8.87887887887888,-0.000845206115366742
8.88888888888889,-7.815338132085431e-05
8.8988988988989,-0.00011575127199085289
8.90890890890891,-0.0016644964673169693
8.91891891891892,-0.0031239459742984092
8.92892892892893,-0.0026668756710938857
8.93893893893894,-0.002927100768168347
8.94894894894895,-0.002753622668854969
8.95895895895896,-0.004251215818532527
8.96896896896897,-0.005692558800349276
8.97897897897898,-0.004662909146189422
8.98898898898899,-0.0019473413962875822
8.998998998999,-0.005229521782564319
9.00900900900901,-0.001956634448984376
9.01901901901902,-0.002478995872757902
9.02902902902903,-0.0005738229593513096
9.03903903903904,0.0030032521294670557
9.04904904904905,0.001879853269511331
9.05905905905906,0.0025738626335229378
9.06906906906907,0.00063805764392797
9.07907907907908,0.005586468925824865
9.08908908908909,0.005952364040651133
9.0990990990991,0.009365350603200946
9.10910910910911,0.004597239721811459
9.11911911911912,0.005616263351243565
9.12912912912913,0.005436159257265679
9.13913913913914,0.0076572028692086114
9.14914914914915,0.003700947535276519
9.15915915915916,0.003688863061696338
9.16916916916917,0.003467396294981273
9.17917917917918,0.0016630331055805191
9.18918918918919,-0.0006084872830831635
9.1991991991992,-0.00033617020280640204
9.20920920920921,0.0004510484944458895
9.21921921921922,-0.004645871642274727
9.22922922922923,-0.003113215080768808
9.23923923923924,-0.00542499166789201
9.24924924924925,-0.0021149707262470134
9.25925925925926,-0.007848678159830792
9.26926926926927,-0.006023948755172663
9.27927927927928,-0.0040594553357633945
9.28928928928929,-0.001399811268863261
9.2992992992993,-0.004201328565981222
9.30930930930931,-0.004560947124783325
9.31931931931932,0.0010633932952560311
9.32932932932933,-0.00474193469289473
9.33933933933934,-0.005323865583984251
9.34934934934935,0.0009029460423879265
9.35935935935936,-4.050290995350988e-05
9.36936936936937,-0.00018401354551987083
9.37937937937938,0.004088932142319127
9.38938938938939,0.0038607778529396535
9.3993993993994,0.0028061772148623484
9.40940940940941,0.0017738728994495436
9.41941941941942,0.0063038963484048915
9.42942942942943,0.005900705623411812
9.43943943943944,0.004259911674756886
9.44944944944945,0.007833249912171276
9.45945945945946,0.0015193407201565716
9.46946946946947,-1.3774158418107443e-05
9.47947947947948,0.000915345092931499
9.48948948948949,0.001384284951376406
9.4994994994995,0.0010862976470044658
9.50950950950951,-0.0007755628696673731
9.51951951951952,-0.00046290801019242226
9.52952952952953,-0.004490623151334494
9.53953953953954,0.00016508219008958078
9.54954954954955,-0.003507472725910236
9.55955955955956,-0.0015913367259368055
9.56956956956957,-0.003467163350201502
9.57957957957958,-0.0033979679169390195
9.58958958958959,-0.0031579927841869073
9.5995995995996,-0.0032172891158878374
9.60960960960961,-0.0024802818672299528
9.61961961961962,-0.0006133843291435022
9.62962962962963,-0.0022583790979919345
9.63963963963964,-0.000512601375646467
9.64964964964965,-0.0013182039898634295
9.65965965965966,0.00257236874380127
9.66966966966967,-0.0008241613710724999
9.67967967967968,0.004939288873087851
9.68968968968969,0.0020062146551639614
9.6996996996997,-0.00011488872850090115
9.70970970970971,0.0035484548243573566
9.71971971971972,0.0023403873004186285
9.72972972972973,0.005643439544806062
9.73973973973974,0.0027568534407620628
9.74974974974975,0.00310726782103651
9.75975975975976,-5.483611266814646e-07
9.76976976976977,0.002504246226428552
9.77977977977978,-0.0019412534574124044
9.78978978978979,-0.0008752881974530427
9.7997997997998,0.003113044011000379
9.80980980980981,0.0024057485952666525
9.81981981981982,0.0008998551571262061
9.82982982982983,-0.002665904825903957
9.83983983983984,-0.0015729172721857857
9.84984984984985,-0.002165510248101443
9.85985985985986,-0.005064542696260305
9.86986986986987,-0.00021649592286810456
9.87987987987988,-0.0018120098633519098
9.88988988988989,-0.004207456059955808
9.8998998998999,-0.0037591450035287326
9.90990990990991,-0.0032914578806763723
9.91991991991992,-0.007540296324506878
9.92992992992993,-0.0035642531395774905
9.93993993993994,-0.003927883033410256
9.94994994994995,-0.003963196221352831
9.95995995995996,-0.0018450350370545212
9.96996996996997,0.0030352996304694475
9.97997997997998,0.0014608921558919227
9.98998998998999,-0.00023689827793438225
10.0,0.0027350604702807276
